user_id,vehicle_model,battery_capacity,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed,charging_duration,charging_rate,charging_cost,time_of_day,day_of_week,soc_start,soc_end,distance_driven,temperature,vehicle_age,charger_type,user_type
User_969,BMW i3,100.0,Station_21,Chicago,2024-02-10 08:00:00,2024-02-10 09:36:00,79.3573768668566,3.365992362670763,12.795542776205028,17.50476255364154,Evening,Wednesday,28.92874740727782,89.16066921831944,222.15898643906215,24.910424822617003,7,DC Fast Charger,Commuter
User_982,BMW i3,85.0,Station_5,San Francisco,2024-02-10 21:00:00,2024-02-11 00:40:00,63.991170227375775,3.2737059775809283,42.39327710410479,34.008504654913,Afternoon,Sunday,38.32835573102604,77.07377878168418,191.76655201724884,21.30411003123327,6,DC Fast Charger,Commuter
User_1041,Chevy Bolt,50.0,Station_63,Houston,2024-02-13 08:00:00,2024-02-13 10:43:00,44.88676331081039,2.041257190991683,28.977394499900573,7.093616314970899,Morning,Tuesday,81.95826163628871,70.54283762212998,184.68996325710148,22.75372165005944,7,DC Fast Charger,Long-Distance Traveler
User_1046,Chevy Bolt,75.0,Station_325,Houston,2024-02-13 13:00:00,2024-02-13 13:55:00,69.59647495660728,2.339041995533334,14.860688976543733,38.129495713530105,Afternoon,Tuesday,60.63891761828843,73.00925296352099,288.9795540720557,73.16958797465479,6,DC Fast Charger,Long-Distance Traveler
User_1077,Hyundai Kona,50.0,Station_268,San Francisco,2024-02-14 20:00:00,2024-02-14 21:37:00,74.78581939727512,1.678513518078668,36.55346728472156,31.30213528803256,Afternoon,Tuesday,37.3671232960542,98.55545614910588,245.5974514649052,21.379288316532588,7,DC Fast Charger,Commuter
User_1083,Nissan Leaf,85.0,Station_99,Los Angeles,2024-02-15 02:00:00,2024-02-15 03:43:00,35.38682540127056,2.307793619186011,44.84899049694756,38.40350411759451,Morning,Saturday,34.63530076366829,54.26589121229157,286.835363806296,-7.643423793434708,7,DC Fast Charger,Long-Distance Traveler
User_1085,BMW i3,106.82055688209076,Station_209,San Francisco,2024-02-15 04:00:00,2024-02-15 05:36:00,,2.2151407225419666,38.968563717134,6.563206185010119,Morning,Saturday,18.336316188756303,86.04444439810973,30.64930652438317,17.775147576590655,6,DC Fast Charger,Commuter
User_1087,Nissan Leaf,100.0,Station_335,San Francisco,2024-02-15 06:00:00,2024-02-15 06:31:00,44.64048952672159,1.1966550703712333,,17.65872597613842,Afternoon,Thursday,32.30261966985044,69.57745988079051,294.7568520589679,-6.264891955198628,6,DC Fast Charger,Commuter
User_1106,Hyundai Kona,75.0,Station_129,New York,2024-02-16 01:00:00,2024-02-16 01:44:00,24.775659394661684,0.8780886177535373,,7.640747741788227,Night,Sunday,41.899944740084685,52.621728554803184,171.10646856925956,0.9511299231130116,6,DC Fast Charger,Long-Distance Traveler
User_1111,Tesla Model 3,85.0,Station_96,New York,2024-02-16 06:00:00,2024-02-16 07:25:00,48.38617697981442,3.738364454329079,27.805230847752817,15.986589360852255,Afternoon,Saturday,19.3235262252255,81.92624464521084,112.09773917395252,17.947029494117277,7,DC Fast Charger,Commuter
User_1135,Chevy Bolt,75.0,Station_402,New York,2024-02-17 06:00:00,2024-02-17 09:52:00,37.49380570218128,1.8547686901055345,15.800004164216077,7.392687495551845,Night,Tuesday,86.54445155869516,93.38177891139344,215.89955356535245,0.4003548727503609,7,DC Fast Charger,Casual Driver
User_1141,Hyundai Kona,85.0,Station_200,Houston,2024-02-17 12:00:00,2024-02-17 13:48:00,45.45344885211073,1.4410908929776702,28.19404206423544,39.59705007618444,Night,Sunday,18.30616688088955,66.42847642409154,131.05424098801743,28.51369444569392,7,DC Fast Charger,Commuter
User_1158,Tesla Model 3,62.0,Station_235,New York,2024-02-18 05:00:00,2024-02-18 08:10:00,35.84413909327468,3.7949895819234527,34.74098370272331,13.90718176938208,Evening,Friday,55.960807961988976,87.1055679955716,263.5762086133218,9.18785717676932,6,DC Fast Charger,Casual Driver
User_1162,Tesla Model 3,62.0,Station_279,Los Angeles,2024-02-18 09:00:00,2024-02-18 09:39:00,79.94974411198142,1.6591607025328534,10.887323539659542,17.623139346411513,Morning,Tuesday,52.13517502591924,93.01715305800631,176.22132849649384,34.42869923801459,6,DC Fast Charger,Long-Distance Traveler
User_1168,Hyundai Kona,100.0,Station_68,Los Angeles,2024-02-18 15:00:00,2024-02-18 17:40:00,24.267335453342245,1.6404240382645088,30.485773672901757,15.806354520950686,Afternoon,Tuesday,74.6842236981937,79.53017447619905,80.31857002371548,11.697359728518473,6,DC Fast Charger,Long-Distance Traveler
User_1183,Hyundai Kona,100.0,Station_380,Houston,2024-02-19 06:00:00,2024-02-19 09:14:00,9.206012694775316,2.858817714150072,14.832917019534175,34.44812381475987,Morning,Thursday,46.607930464309526,66.14678806221944,280.54368535047314,18.455941632134504,7,DC Fast Charger,Casual Driver
User_1187,Tesla Model 3,75.0,Station_450,Houston,2024-02-19 10:00:00,2024-02-19 13:56:00,72.94073165721504,3.609229819666397,13.825035587120569,35.858869853499414,Night,Friday,44.08631934914307,61.937250516895816,19.30831574067269,38.666963309829576,6,DC Fast Charger,Casual Driver
User_1216,Chevy Bolt,100.0,Station_178,Los Angeles,2024-02-20 15:00:00,2024-02-20 16:06:00,52.28437229318183,1.7728069001606237,23.87673157167134,23.70329353701408,Night,Sunday,21.85862017889134,79.26462882824637,41.29155664965743,6.385560976611462,6,DC Fast Charger,Long-Distance Traveler
User_1219,Hyundai Kona,62.0,Station_416,San Francisco,2024-02-20 18:00:00,2024-02-20 20:23:00,28.337522357857683,2.2607468723450665,36.28607872971303,35.18238654954788,Night,Monday,25.450179505817587,95.74806410053785,85.88564156991364,15.725063881272998,7,DC Fast Charger,Casual Driver
User_1230,Hyundai Kona,54.03223627344708,Station_145,Houston,2024-02-21 05:00:00,2024-02-21 08:19:00,21.270741905550192,3.342356048760274,40.17685077355911,12.186151848164938,Morning,Saturday,23.97110917899692,90.94302580985588,75.72756438939092,31.34685758576334,6,DC Fast Charger,Commuter
User_1245,Tesla Model 3,85.0,Station_458,Chicago,2024-02-21 20:00:00,2024-02-21 21:28:00,53.11979970086487,1.8073273628784672,41.69006799409875,33.38895965145784,Afternoon,Friday,79.45408421714306,60.93787155350576,139.2442142295559,18.711758044699764,6,DC Fast Charger,Casual Driver
User_1282,Nissan Leaf,50.0,Station_489,Chicago,2024-02-23 09:00:00,2024-02-23 10:18:00,6.448880265075534,2.2464335181781654,11.019391595294064,5.3882372733572375,Morning,Saturday,26.98292870121461,98.39737010831394,,12.193184724352538,7,DC Fast Charger,Long-Distance Traveler
User_1316,Nissan Leaf,100.0,Station_57,New York,2024-02-24 19:00:00,2024-02-24 20:30:00,42.01165353037616,1.426444321988523,5.895475086176862,22.08116362698238,Evening,Sunday,39.20410154877641,83.91595179926459,239.60107457934475,1.9196547033929288,7,DC Fast Charger,Commuter
